Numéro ANFR,Date dernière demande ANFR,Date dernière décision ANFR,Lieu-dit,Adresse 1,Adresse 2,Adresse 3,Code INSEE de la commune,Ville issue du code INSEE,Numéro du support,Support mutualisé oui/non,Stations sur le support,Nature du support,Hauteur du support,Latitude,Longitude,Altitude à la base NGF,Numéro de l'aérien,Azimut (degrés),Hauteur de l'antenne / sol
0592750548,15/02/2025,21/03/2025,,AV ANTOINE PINAY,ZA LES 4 VENTS,,59299,HEM,500044,non,,Bâtiment,4,50°38'59''N,3°12'3''E,51,446989,280.0,"2,7"
0592750548,15/02/2025,21/03/2025,,AV ANTOINE PINAY,ZA LES 4 VENTS,,59299,HEM,500044,non,,Bâtiment,4,50°38'59''N,3°12'3''E,51,446987,210.0,"2,7"
0592750546,29/10/2022,02/12/2022,,25 R ST JACQUES,,,59350,LILLE,913505,non,,Immeuble,13,50°38'26''N,3°4'2''E,20,446981,,"7,8"
0592750538,20/10/2022,18/11/2022,,32 R DE WASQUEHAL,,,59421,MOUVAUX,832036,non,,Bâtiment,"17,6",50°41'42''N,3°8'29''E,"34,1",432663,60.0,"15,6"
0592750538,20/10/2022,18/11/2022,,32 R DE WASQUEHAL,,,59421,MOUVAUX,832036,non,,Bâtiment,"17,6",50°41'42''N,3°8'29''E,"34,1",432665,200.0,"15,6"
0592750538,20/10/2022,18/11/2022,,32 R DE WASQUEHAL,,,59421,MOUVAUX,832036,non,,Bâtiment,"17,6",50°41'42''N,3°8'29''E,"34,1",432667,310.0,"15,6"
0592750533,22/12/2022,20/01/2023,,148 r nationale,,,59350,LILLE,639124,oui,,Immeuble,41,50°38'1''N,3°3'14''E,20,420919,0.0,"28,2"
0592750533,22/12/2022,20/01/2023,,148 r nationale,,,59350,LILLE,639124,oui,,Immeuble,41,50°38'1''N,3°3'14''E,20,420921,120.0,"27,9"
0592750533,22/12/2022,20/01/2023,,148 r nationale,,,59350,LILLE,639124,oui,,Immeuble,41,50°38'1''N,3°3'14''E,20,420923,220.0,"27,9"
0592750516,15/02/2025,21/03/2025,,53 R DE TRÉVISE,,,59350,LILLE,644304,non,,Immeuble,35,50°37'16''N,3°4'31''E,24,366842,40.0,"29,9"
0592750516,15/02/2025,21/03/2025,,53 R DE TRÉVISE,,,59350,LILLE,644304,non,,Immeuble,35,50°37'16''N,3°4'31''E,24,6770669,270.0,"30,5"
0592750516,15/02/2025,21/03/2025,,53 R DE TRÉVISE,,,59350,LILLE,644304,non,,Immeuble,35,50°37'16''N,3°4'31''E,24,366848,270.0,"29,9"
0592750516,15/02/2025,21/03/2025,,53 R DE TRÉVISE,,,59350,LILLE,644304,non,,Immeuble,35,50°37'16''N,3°4'31''E,24,366846,180.0,"28,5"
0592750516,15/02/2025,21/03/2025,,53 R DE TRÉVISE,,,59350,LILLE,644304,non,,Immeuble,35,50°37'16''N,3°4'31''E,24,6770667,180.0,29
0592750516,15/02/2025,21/03/2025,,53 R DE TRÉVISE,,,59350,LILLE,644304,non,,Immeuble,35,50°37'16''N,3°4'31''E,24,6770665,40.0,"30,5"
0592750510,21/09/2022,21/10/2022,,44 r des postes,,,59350,LILLE,628478,oui,,Immeuble,34,50°37'37''N,3°3'24''E,21,350267,280.0,"27,8"
0592750510,21/09/2022,21/10/2022,,44 r des postes,,,59350,LILLE,628478,oui,,Immeuble,34,50°37'37''N,3°3'24''E,21,350261,30.0,"27,8"
0592750510,21/09/2022,21/10/2022,,44 r des postes,,,59350,LILLE,628478,oui,,Immeuble,34,50°37'37''N,3°3'24''E,21,350265,150.0,"27,8"
0592750510,21/09/2022,21/10/2022,,44 r des postes,,,59350,LILLE,628478,oui,,Immeuble,34,50°37'37''N,3°3'24''E,21,6574466,30.0,"29,8"
0592750510,21/09/2022,21/10/2022,,44 r des postes,,,59350,LILLE,628478,oui,,Immeuble,34,50°37'37''N,3°3'24''E,21,6574470,280.0,"29,8"
0592750510,21/09/2022,21/10/2022,,44 r des postes,,,59350,LILLE,628478,oui,,Immeuble,34,50°37'37''N,3°3'24''E,21,6574468,150.0,"29,8"
0592750497,21/12/2023,19/01/2024,,9001 Av. de Jussieu,Tour du Fer à Cheval,,59512,ROUBAIX,478474,oui,,Immeuble,61,50°40'14''N,3°9'15''E,26,263606,0.0,"47,3"
0592750497,21/12/2023,19/01/2024,,9001 Av. de Jussieu,Tour du Fer à Cheval,,59512,ROUBAIX,478474,oui,,Immeuble,61,50°40'14''N,3°9'15''E,26,263608,80.0,"47,3"
0592750497,21/12/2023,19/01/2024,,9001 Av. de Jussieu,Tour du Fer à Cheval,,59512,ROUBAIX,478474,oui,,Immeuble,61,50°40'14''N,3°9'15''E,26,263610,150.0,"47,6"
0592750497,21/12/2023,19/01/2024,,9001 Av. de Jussieu,Tour du Fer à Cheval,,59512,ROUBAIX,478474,oui,,Immeuble,61,50°40'14''N,3°9'15''E,26,7446917,80.0,"47,8"
0592750497,21/12/2023,19/01/2024,,9001 Av. de Jussieu,Tour du Fer à Cheval,,59512,ROUBAIX,478474,oui,,Immeuble,61,50°40'14''N,3°9'15''E,26,7446919,150.0,"48,1"
0592750497,21/12/2023,19/01/2024,,9001 Av. de Jussieu,Tour du Fer à Cheval,,59512,ROUBAIX,478474,oui,,Immeuble,61,50°40'14''N,3°9'15''E,26,7446915,0.0,"47,8"
0592750478,15/02/2025,21/03/2025,,1-3-5 pl leroux de fauquemont,,,59350,LILLE,637615,oui,,Immeuble,24,50°37'46''N,3°2'6''E,20,219024,300.0,"16,7"
0592750478,15/02/2025,21/03/2025,,1-3-5 pl leroux de fauquemont,,,59350,LILLE,637615,oui,,Immeuble,24,50°37'46''N,3°2'6''E,20,219028,200.0,"18,1"
0592750478,15/02/2025,21/03/2025,,1-3-5 pl leroux de fauquemont,,,59350,LILLE,637615,oui,,Immeuble,24,50°37'46''N,3°2'6''E,20,219026,110.0,"18,1"
0592750442,09/07/2024,09/08/2024,,"10, r eugène pottier",Résidence les Hêtres,,59508,RONCQ,806291,oui,,Immeuble,25,50°44'53''N,3°7'23''E,40,77971,40.0,"22,3"
0592750442,09/07/2024,09/08/2024,,"10, r eugène pottier",Résidence les Hêtres,,59508,RONCQ,806291,oui,,Immeuble,25,50°44'53''N,3°7'23''E,40,77975,270.0,"22,3"
0592750442,09/07/2024,09/08/2024,,"10, r eugène pottier",Résidence les Hêtres,,59508,RONCQ,806291,oui,,Immeuble,25,50°44'53''N,3°7'23''E,40,77973,140.0,"22,3"
0592750430,03/09/2024,04/10/2024,,AV DES PLATANES,Résidence  NICOLAS DUBOIS,,59526,SAINT-AMAND-LES-EAUX,1642935,oui,,Immeuble,"25,4",50°27'10''N,3°25'52''E,17,25989,240.0,"25,4"
0592750430,03/09/2024,04/10/2024,,AV DES PLATANES,Résidence  NICOLAS DUBOIS,,59526,SAINT-AMAND-LES-EAUX,1642935,oui,,Immeuble,"25,4",50°27'10''N,3°25'52''E,17,25988,120.0,"25,4"
0592750430,03/09/2024,04/10/2024,,AV DES PLATANES,Résidence  NICOLAS DUBOIS,,59526,SAINT-AMAND-LES-EAUX,1642935,oui,,Immeuble,"25,4",50°27'10''N,3°25'52''E,17,25987,0.0,"25,4"
0592750418,15/02/2025,21/03/2025,,228 AV ALFRED MOTTE,CCAL,,59512,ROUBAIX,645594,oui,,Bâtiment,35,50°40'31''N,3°11'49''E,36,63658,220.0,"21,5"
0592750418,15/02/2025,21/03/2025,,228 AV ALFRED MOTTE,CCAL,,59512,ROUBAIX,645594,oui,,Bâtiment,35,50°40'31''N,3°11'49''E,36,63660,310.0,"21,5"
0592750418,15/02/2025,21/03/2025,,228 AV ALFRED MOTTE,CCAL,,59512,ROUBAIX,645594,oui,,Bâtiment,35,50°40'31''N,3°11'49''E,36,6959928,310.0,"21,3"
0592750418,15/02/2025,21/03/2025,,228 AV ALFRED MOTTE,CCAL,,59512,ROUBAIX,645594,oui,,Bâtiment,35,50°40'31''N,3°11'49''E,36,63656,100.0,"22,1"
0592750418,15/02/2025,21/03/2025,,228 AV ALFRED MOTTE,CCAL,,59512,ROUBAIX,645594,oui,,Bâtiment,35,50°40'31''N,3°11'49''E,36,6959924,100.0,"21,3"
0592750418,15/02/2025,21/03/2025,,228 AV ALFRED MOTTE,CCAL,,59512,ROUBAIX,645594,oui,,Bâtiment,35,50°40'31''N,3°11'49''E,36,6959926,220.0,"21,3"
0592750416,15/02/2025,21/03/2025,,72 R DE LA HALLE,,,59350,LILLE,596896,non,,Immeuble,20,50°38'39.066''N,3°3'31.667''E,20,62374,140.0,"21,0"
0592750416,15/02/2025,21/03/2025,,72 R DE LA HALLE,,,59350,LILLE,596896,non,,Immeuble,20,50°38'39.066''N,3°3'31.667''E,20,62376,240.0,"21,0"
0592750416,15/02/2025,21/03/2025,,72 R DE LA HALLE,,,59350,LILLE,596896,non,,Immeuble,20,50°38'39.066''N,3°3'31.667''E,20,62378,320.0,"21,0"
0592750415,25/11/2023,04/01/2024,,159 AV DE LA MARNE,BAT B,,59378,MARCQ-EN-BAROEUL,832019,non,,Immeuble,17,50°40'51''N,3°6'39''E,25,62382,70.0,"14,6"
0592750415,25/11/2023,04/01/2024,,159 AV DE LA MARNE,BAT B,,59378,MARCQ-EN-BAROEUL,832019,non,,Immeuble,17,50°40'51''N,3°6'39''E,25,62386,310.0,"14,6"
0592750415,25/11/2023,04/01/2024,,159 AV DE LA MARNE,BAT B,,59378,MARCQ-EN-BAROEUL,832019,non,,Immeuble,17,50°40'51''N,3°6'39''E,25,62384,170.0,"14,6"
0592750367,30/04/2022,03/06/2022,,ALL D'HALVER,IMM SEQUOIA,,59291,HAUTMONT,501261,oui,,Immeuble,"28,3",50°15'21''N,3°54'9''E,162,4218736,180.0,27
0592750367,30/04/2022,03/06/2022,,ALL D'HALVER,IMM SEQUOIA,,59291,HAUTMONT,501261,oui,,Immeuble,"28,3",50°15'21''N,3°54'9''E,162,4218732,10.0,27
0592750367,30/04/2022,03/06/2022,,ALL D'HALVER,IMM SEQUOIA,,59291,HAUTMONT,501261,oui,,Immeuble,"28,3",50°15'21''N,3°54'9''E,162,7427618,100.0,28
0592750367,30/04/2022,03/06/2022,,ALL D'HALVER,IMM SEQUOIA,,59291,HAUTMONT,501261,oui,,Immeuble,"28,3",50°15'21''N,3°54'9''E,162,4218734,100.0,27
0592750367,30/04/2022,03/06/2022,,ALL D'HALVER,IMM SEQUOIA,,59291,HAUTMONT,501261,oui,,Immeuble,"28,3",50°15'21''N,3°54'9''E,162,7427616,10.0,28
0592750367,30/04/2022,03/06/2022,,ALL D'HALVER,IMM SEQUOIA,,59291,HAUTMONT,501261,oui,,Immeuble,"28,3",50°15'21''N,3°54'9''E,162,7427620,180.0,28
0592750366,03/10/2022,07/11/2022,,6 pl rosette de mey,Rés. Tourville,,59350,LILLE,629974,oui,,Immeuble,34,50°37'48''N,3°1'31''E,23,2703177,310.0,"24,3"
0592750366,03/10/2022,07/11/2022,,6 pl rosette de mey,Rés. Tourville,,59350,LILLE,629974,oui,,Immeuble,34,50°37'48''N,3°1'31''E,23,2703179,90.0,"24,3"
0592750366,03/10/2022,07/11/2022,,6 pl rosette de mey,Rés. Tourville,,59350,LILLE,629974,oui,,Immeuble,34,50°37'48''N,3°1'31''E,23,2703181,190.0,"24,3"
0592750366,03/10/2022,07/11/2022,,6 pl rosette de mey,Rés. Tourville,,59350,LILLE,629974,oui,,Immeuble,34,50°37'48''N,3°1'31''E,23,6530798,190.0,"23,6"
0592750366,03/10/2022,07/11/2022,,6 pl rosette de mey,Rés. Tourville,,59350,LILLE,629974,oui,,Immeuble,34,50°37'48''N,3°1'31''E,23,6530796,90.0,"23,6"
0592750366,03/10/2022,07/11/2022,,6 pl rosette de mey,Rés. Tourville,,59350,LILLE,629974,oui,,Immeuble,34,50°37'48''N,3°1'31''E,23,6530800,310.0,"23,6"
0592750363,04/04/2023,05/05/2023,,rue Fernand Kamette,imm Christophe Colomb,Résidence Les Explorateurs,59225,FEIGNIES,1673509,oui,,Bâtiment,28,50°17'39''N,3°55'11''E,145,4223664,260.0,"26,8"
0592750363,04/04/2023,05/05/2023,,rue Fernand Kamette,imm Christophe Colomb,Résidence Les Explorateurs,59225,FEIGNIES,1673509,oui,,Bâtiment,28,50°17'39''N,3°55'11''E,145,4223662,120.0,"26,8"
0592750363,04/04/2023,05/05/2023,,rue Fernand Kamette,imm Christophe Colomb,Résidence Les Explorateurs,59225,FEIGNIES,1673509,oui,,Bâtiment,28,50°17'39''N,3°55'11''E,145,4223666,350.0,"26,8"
0592750359,18/02/2025,21/03/2025,,34b  av du colysée,Rés Le Colisée,,59328,LAMBERSART,806251,oui,,Immeuble,33,50°38'17''N,3°1'54''E,21,138881,320.0,"28,4"
0592750359,18/02/2025,21/03/2025,,34b  av du colysée,Rés Le Colisée,,59328,LAMBERSART,806251,oui,,Immeuble,33,50°38'17''N,3°1'54''E,21,6555085,200.0,"27,9"
0592750359,18/02/2025,21/03/2025,,34b  av du colysée,Rés Le Colisée,,59328,LAMBERSART,806251,oui,,Immeuble,33,50°38'17''N,3°1'54''E,21,138880,200.0,"28,4"
0592750359,18/02/2025,21/03/2025,,34b  av du colysée,Rés Le Colisée,,59328,LAMBERSART,806251,oui,,Immeuble,33,50°38'17''N,3°1'54''E,21,138879,50.0,"28,4"
0592750359,18/02/2025,21/03/2025,,34b  av du colysée,Rés Le Colisée,,59328,LAMBERSART,806251,oui,,Immeuble,33,50°38'17''N,3°1'54''E,21,6555087,320.0,"27,9"
0592750359,18/02/2025,21/03/2025,,34b  av du colysée,Rés Le Colisée,,59328,LAMBERSART,806251,oui,,Immeuble,33,50°38'17''N,3°1'54''E,21,6555083,50.0,"27,9"
0592750350,18/02/2025,21/03/2025,,AV Carl Gauss,Bat M1,cité scientifique,59009,VILLENEUVE-D'ASCQ,722924,non,,Immeuble,61,50°36'32''N,3°8'19''E,40,2977385,0.0,23
0592750350,18/02/2025,21/03/2025,,AV Carl Gauss,Bat M1,cité scientifique,59009,VILLENEUVE-D'ASCQ,722924,non,,Immeuble,61,50°36'32''N,3°8'19''E,40,2977387,120.0,23
0592750350,18/02/2025,21/03/2025,,AV Carl Gauss,Bat M1,cité scientifique,59009,VILLENEUVE-D'ASCQ,722924,non,,Immeuble,61,50°36'32''N,3°8'19''E,40,2977383,220.0,23
0592750340,14/09/2023,13/10/2023,,AV DE BORDEAUX,RES LANGUEDOC,,59220,FACHES-THUMESNIL,832009,non,,Immeuble,26,50°35'48''N,3°4'41''E,47,138788,225.0,"24,7"
0592750340,14/09/2023,13/10/2023,,AV DE BORDEAUX,RES LANGUEDOC,,59220,FACHES-THUMESNIL,832009,non,,Immeuble,26,50°35'48''N,3°4'41''E,47,6551922,225.0,"25,3"
0592750340,14/09/2023,13/10/2023,,AV DE BORDEAUX,RES LANGUEDOC,,59220,FACHES-THUMESNIL,832009,non,,Immeuble,26,50°35'48''N,3°4'41''E,47,6551920,105.0,"25,3"
0592750340,14/09/2023,13/10/2023,,AV DE BORDEAUX,RES LANGUEDOC,,59220,FACHES-THUMESNIL,832009,non,,Immeuble,26,50°35'48''N,3°4'41''E,47,138790,105.0,"24,7"
0592750340,14/09/2023,13/10/2023,,AV DE BORDEAUX,RES LANGUEDOC,,59220,FACHES-THUMESNIL,832009,non,,Immeuble,26,50°35'48''N,3°4'41''E,47,138786,350.0,"24,7"
0592750340,14/09/2023,13/10/2023,,AV DE BORDEAUX,RES LANGUEDOC,,59220,FACHES-THUMESNIL,832009,non,,Immeuble,26,50°35'48''N,3°4'41''E,47,6551924,350.0,"25,3"
0592750320,22/05/2024,21/06/2024,,114 R ST JACQUES,,,59178,DOUAI,627866,non,,Immeuble,26,50°22'16''N,3°5'4''E,26,138757,300.0,"24,3"
0592750320,22/05/2024,21/06/2024,,114 R ST JACQUES,,,59178,DOUAI,627866,non,,Immeuble,26,50°22'16''N,3°5'4''E,26,138759,60.0,"24,3"
0592750320,22/05/2024,21/06/2024,,114 R ST JACQUES,,,59178,DOUAI,627866,non,,Immeuble,26,50°22'16''N,3°5'4''E,26,138756,200.0,"21,9"
0592750320,22/05/2024,21/06/2024,,114 R ST JACQUES,,,59178,DOUAI,627866,non,,Immeuble,26,50°22'16''N,3°5'4''E,26,9265451,60.0,"23,5"
0592750320,22/05/2024,21/06/2024,,114 R ST JACQUES,,,59178,DOUAI,627866,non,,Immeuble,26,50°22'16''N,3°5'4''E,26,9265449,200.0,"24,3"
0592750313,21/03/2023,21/04/2023,,1 r de la libération,Résidence LOGIS Le Val de Lys,,59279,HALLUIN,436646,oui,,Immeuble,23,50°46'55''N,3°7'37''E,26,138720,180.0,16
0592750313,21/03/2023,21/04/2023,,1 r de la libération,Résidence LOGIS Le Val de Lys,,59279,HALLUIN,436646,oui,,Immeuble,23,50°46'55''N,3°7'37''E,26,138721,90.0,16
0592750313,21/03/2023,21/04/2023,,1 r de la libération,Résidence LOGIS Le Val de Lys,,59279,HALLUIN,436646,oui,,Immeuble,23,50°46'55''N,3°7'37''E,26,138719,0.0,16
0592750305,24/08/2023,22/09/2023,,chemin des Margueritois,Foyer ADOMA,,59507,RONCHIN,2363581,oui,,Immeuble,22,50°36'23''N,3°4'21''E,35,138683,13.0,"20,9"
0592750305,24/08/2023,22/09/2023,,chemin des Margueritois,Foyer ADOMA,,59507,RONCHIN,2363581,oui,,Immeuble,22,50°36'23''N,3°4'21''E,35,138684,160.0,"20,9"
0592750305,24/08/2023,22/09/2023,,chemin des Margueritois,Foyer ADOMA,,59507,RONCHIN,2363581,oui,,Immeuble,22,50°36'23''N,3°4'21''E,35,138686,253.0,"20,9"
0592750304,26/11/2022,03/01/2023,,202 r jean jaurès,,,59009,VILLENEUVE-D'ASCQ,485355,oui,,Bâtiment,39,50°40'0''N,3°8'39''E,22,138679,160.0,28
0592750304,26/11/2022,03/01/2023,,202 r jean jaurès,,,59009,VILLENEUVE-D'ASCQ,485355,oui,,Bâtiment,39,50°40'0''N,3°8'39''E,22,138682,300.0,28
0592750304,26/11/2022,03/01/2023,,202 r jean jaurès,,,59009,VILLENEUVE-D'ASCQ,485355,oui,,Bâtiment,39,50°40'0''N,3°8'39''E,22,138681,60.0,28
0592750304,26/11/2022,03/01/2023,,202 r jean jaurès,,,59009,VILLENEUVE-D'ASCQ,485355,oui,,Bâtiment,39,50°40'0''N,3°8'39''E,22,7044762,160.0,"29,7"
0592750304,26/11/2022,03/01/2023,,202 r jean jaurès,,,59009,VILLENEUVE-D'ASCQ,485355,oui,,Bâtiment,39,50°40'0''N,3°8'39''E,22,7044760,60.0,"29,7"
0592750304,26/11/2022,03/01/2023,,202 r jean jaurès,,,59009,VILLENEUVE-D'ASCQ,485355,oui,,Bâtiment,39,50°40'0''N,3°8'39''E,22,7044764,300.0,"29,7"
0592750303,19/02/2025,21/03/2025,,5 AV DES LILAS,,,59383,MARLY,454999,non,,Immeuble,31,50°20'23.808''N,3°32'48.592''E,52,7359398,80.0,"25,5"
0592750303,19/02/2025,21/03/2025,,5 AV DES LILAS,,,59383,MARLY,454999,non,,Immeuble,31,50°20'23.808''N,3°32'48.592''E,52,6858069,210.0,"25,5"
0592750303,19/02/2025,21/03/2025,,5 AV DES LILAS,,,59383,MARLY,454999,non,,Immeuble,31,50°20'23.808''N,3°32'48.592''E,52,138677,340.0,"25,5"
0592750303,19/02/2025,21/03/2025,,5 AV DES LILAS,,,59383,MARLY,454999,non,,Immeuble,31,50°20'23.808''N,3°32'48.592''E,52,138674,80.0,"25,5"
0592750303,19/02/2025,21/03/2025,,5 AV DES LILAS,,,59383,MARLY,454999,non,,Immeuble,31,50°20'23.808''N,3°32'48.592''E,52,138673,210.0,"25,5"
0592750303,19/02/2025,21/03/2025,,5 AV DES LILAS,,,59383,MARLY,454999,non,,Immeuble,31,50°20'23.808''N,3°32'48.592''E,52,6858071,340.0,"25,5"
0592750300,19/11/2022,23/12/2022,,pl Edouard Roussel,all des Saules,74c rue de la Perche,59512,ROUBAIX,805711,oui,,Immeuble,40,50°41'14''N,3°9'47''E,40,138657,160.0,"34,3"
0592750300,19/11/2022,23/12/2022,,pl Edouard Roussel,all des Saules,74c rue de la Perche,59512,ROUBAIX,805711,oui,,Immeuble,40,50°41'14''N,3°9'47''E,40,138658,60.0,"34,3"
0592750300,19/11/2022,23/12/2022,,pl Edouard Roussel,all des Saules,74c rue de la Perche,59512,ROUBAIX,805711,oui,,Immeuble,40,50°41'14''N,3°9'47''E,40,138656,240.0,"34,3"
0592750300,19/11/2022,23/12/2022,,pl Edouard Roussel,all des Saules,74c rue de la Perche,59512,ROUBAIX,805711,oui,,Immeuble,40,50°41'14''N,3°9'47''E,40,6529569,60.0,"38,5"
0592750300,19/11/2022,23/12/2022,,pl Edouard Roussel,all des Saules,74c rue de la Perche,59512,ROUBAIX,805711,oui,,Immeuble,40,50°41'14''N,3°9'47''E,40,6529573,240.0,"38,5"
0592750300,19/11/2022,23/12/2022,,pl Edouard Roussel,all des Saules,74c rue de la Perche,59512,ROUBAIX,805711,oui,,Immeuble,40,50°41'14''N,3°9'47''E,40,6529571,160.0,"38,5"
0592750294,06/01/2023,03/02/2023,,160 A BD D'HALLUIN,,,59599,TOURCOING,1327230,oui,,Immeuble,26,50°44'8''N,3°7'59''E,21,138633,60.0,"22,7"
0592750294,06/01/2023,03/02/2023,,160 A BD D'HALLUIN,,,59599,TOURCOING,1327230,oui,,Immeuble,26,50°44'8''N,3°7'59''E,21,138634,300.0,"22,8"
0592750294,06/01/2023,03/02/2023,,160 A BD D'HALLUIN,,,59599,TOURCOING,1327230,oui,,Immeuble,26,50°44'8''N,3°7'59''E,21,138636,180.0,"22,7"
0592750280,06/07/2024,09/08/2024,,584 Avenue de Dunkerque,cheminée,,59350,LILLE,1281439,oui,,Bâtiment,35,50°38'50''N,3°0'34''E,27,138576,180.0,"27,9"
0592750280,06/07/2024,09/08/2024,,584 Avenue de Dunkerque,cheminée,,59350,LILLE,1281439,oui,,Bâtiment,35,50°38'50''N,3°0'34''E,27,138575,60.0,"27,9"
0592750280,06/07/2024,09/08/2024,,584 Avenue de Dunkerque,cheminée,,59350,LILLE,1281439,oui,,Bâtiment,35,50°38'50''N,3°0'34''E,27,138577,300.0,"27,9"
0592750278,08/03/2024,05/04/2024,,1 rue de la Liberté,,,59079,BEUVRAGES,2481447,oui,,Immeuble,33,50°23'10''N,3°30'26''E,30,138563,80.0,"26,6"
0592750278,08/03/2024,05/04/2024,,1 rue de la Liberté,,,59079,BEUVRAGES,2481447,oui,,Immeuble,33,50°23'10''N,3°30'26''E,30,138566,280.0,"26,6"
0592750278,08/03/2024,05/04/2024,,1 rue de la Liberté,,,59079,BEUVRAGES,2481447,oui,,Immeuble,33,50°23'10''N,3°30'26''E,30,138564,160.0,"26,6"
0592750278,08/03/2024,05/04/2024,,1 rue de la Liberté,,,59079,BEUVRAGES,2481447,oui,,Immeuble,33,50°23'10''N,3°30'26''E,30,6767384,80.0,"25,6"
0592750278,08/03/2024,05/04/2024,,1 rue de la Liberté,,,59079,BEUVRAGES,2481447,oui,,Immeuble,33,50°23'10''N,3°30'26''E,30,6767386,160.0,"25,6"
0592750278,08/03/2024,05/04/2024,,1 rue de la Liberté,,,59079,BEUVRAGES,2481447,oui,,Immeuble,33,50°23'10''N,3°30'26''E,30,6767388,280.0,"25,6"
0592750269,12/09/2025,10/10/2025,,2 Rue Gilbert Bostsarron,Résidence Beauchamps,,59491,RAISMES,1705064,oui,,Immeuble,"28,5",50°23'16''N,3°29'34''E,27,6858083,270.0,"24,7"
0592750269,12/09/2025,10/10/2025,,2 Rue Gilbert Bostsarron,Résidence Beauchamps,,59491,RAISMES,1705064,oui,,Immeuble,"28,5",50°23'16''N,3°29'34''E,27,138512,170.0,"25,6"
0592750269,12/09/2025,10/10/2025,,2 Rue Gilbert Bostsarron,Résidence Beauchamps,,59491,RAISMES,1705064,oui,,Immeuble,"28,5",50°23'16''N,3°29'34''E,27,445655,0.0,"25,6"
0592750269,12/09/2025,10/10/2025,,2 Rue Gilbert Bostsarron,Résidence Beauchamps,,59491,RAISMES,1705064,oui,,Immeuble,"28,5",50°23'16''N,3°29'34''E,27,6858081,170.0,"24,7"
0592750269,12/09/2025,10/10/2025,,2 Rue Gilbert Bostsarron,Résidence Beauchamps,,59491,RAISMES,1705064,oui,,Immeuble,"28,5",50°23'16''N,3°29'34''E,27,138510,270.0,"25,6"
0592750269,12/09/2025,10/10/2025,,2 Rue Gilbert Bostsarron,Résidence Beauchamps,,59491,RAISMES,1705064,oui,,Immeuble,"28,5",50°23'16''N,3°29'34''E,27,7365162,0.0,"24,7"
0592750268,06/03/2024,05/04/2024,,BOULEVARD HARPIGNIES,,,59606,VALENCIENNES,1563373,oui,,Immeuble,26,50°21'52''N,3°31'40''E,25,138501,80.0,"22,9"
0592750268,06/03/2024,05/04/2024,,BOULEVARD HARPIGNIES,,,59606,VALENCIENNES,1563373,oui,,Immeuble,26,50°21'52''N,3°31'40''E,25,8114684,80.0,"23,5"
0592750268,06/03/2024,05/04/2024,,BOULEVARD HARPIGNIES,,,59606,VALENCIENNES,1563373,oui,,Immeuble,26,50°21'52''N,3°31'40''E,25,138504,260.0,"22,9"
0592750268,06/03/2024,05/04/2024,,BOULEVARD HARPIGNIES,,,59606,VALENCIENNES,1563373,oui,,Immeuble,26,50°21'52''N,3°31'40''E,25,138502,180.0,"22,9"
0592750268,06/03/2024,05/04/2024,,BOULEVARD HARPIGNIES,,,59606,VALENCIENNES,1563373,oui,,Immeuble,26,50°21'52''N,3°31'40''E,25,8114688,260.0,"23,5"
0592750268,06/03/2024,05/04/2024,,BOULEVARD HARPIGNIES,,,59606,VALENCIENNES,1563373,oui,,Immeuble,26,50°21'52''N,3°31'40''E,25,8114686,180.0,"23,5"
0592750266,28/03/2024,26/04/2024,,53 r Cuvelle,,,59512,ROUBAIX,645493,non,,Bâtiment,32,50°41'53''N,3°10'21''E,37,138498,180.0,"30,3"
0592750266,28/03/2024,26/04/2024,,53 r Cuvelle,,,59512,ROUBAIX,645493,non,,Bâtiment,32,50°41'53''N,3°10'21''E,37,138499,285.0,"30,3"
0592750266,28/03/2024,26/04/2024,,53 r Cuvelle,,,59512,ROUBAIX,645493,non,,Bâtiment,32,50°41'53''N,3°10'21''E,37,138500,60.0,"30,3"
0592750264,14/09/2023,13/10/2023,,1 R JULES VALLÈS,,,59360,LOOS,832004,oui,,Immeuble,48,50°36'15''N,3°2'43''E,38,43417,320.0,"45,2"
0592750264,14/09/2023,13/10/2023,,1 R JULES VALLÈS,,,59360,LOOS,832004,oui,,Immeuble,48,50°36'15''N,3°2'43''E,38,43413,110.0,"45,2"
0592750264,14/09/2023,13/10/2023,,1 R JULES VALLÈS,,,59360,LOOS,832004,oui,,Immeuble,48,50°36'15''N,3°2'43''E,38,43415,200.0,"45,2"
0592750264,14/09/2023,13/10/2023,,1 R JULES VALLÈS,,,59360,LOOS,832004,oui,,Immeuble,48,50°36'15''N,3°2'43''E,38,8160760,110.0,"45,8"
0592750264,14/09/2023,13/10/2023,,1 R JULES VALLÈS,,,59360,LOOS,832004,oui,,Immeuble,48,50°36'15''N,3°2'43''E,38,8160764,320.0,"45,8"
0592750264,14/09/2023,13/10/2023,,1 R JULES VALLÈS,,,59360,LOOS,832004,oui,,Immeuble,48,50°36'15''N,3°2'43''E,38,8160762,200.0,"45,8"
0592750256,18/01/2024,16/02/2024,,4-14 r st-sauveur,,,59350,LILLE,641477,oui,,Immeuble,45,50°37'59''N,3°4'12''E,19,138463,350.0,"43,6"
0592750256,18/01/2024,16/02/2024,,4-14 r st-sauveur,,,59350,LILLE,641477,oui,,Immeuble,45,50°37'59''N,3°4'12''E,19,138461,80.0,"43,6"
